Date Key,Calender Date Start,Calender Date End,Weekday Number,Day,Day Abbreviated,Day Of Month,Is Weekend,Is Weekday,Month Of Year,Month,Month Abbreviated,Year
7542,25/08/2013 00:00,25/08/2013 23:59,0,Sunday,Sun,25,1,0,8,August,Aug,2013
7543,26/08/2013 00:00,26/08/2013 23:59,1,Monday,Mon,26,0,1,8,August,Aug,2013
7544,27/08/2013 00:00,27/08/2013 23:59,2,Tuesday,Tue,27,0,1,8,August,Aug,2013
7545,28/08/2013 00:00,28/08/2013 23:59,3,Wednesday,Wed,28,0,1,8,August,Aug,2013
7546,29/08/2013 00:00,29/08/2013 23:59,4,Thursday,Thu,29,0,1,8,August,Aug,2013
7547,30/08/2013 00:00,30/08/2013 23:59,5,Friday,Fri,30,0,1,8,August,Aug,2013
7548,31/08/2013 00:00,31/08/2013 23:59,6,Saturday,Sat,31,1,0,8,August,Aug,2013
7549,01/09/2013 00:00,01/09/2013 23:59,0,Sunday,Sun,1,1,0,9,September,Sep,2013
7550,02/09/2013 00:00,02/09/2013 23:59,1,Monday,Mon,2,0,1,9,September,Sep,2013
7551,03/09/2013 00:00,03/09/2013 23:59,2,Tuesday,Tue,3,0,1,9,September,Sep,2013
7552,04/09/2013 00:00,04/09/2013 23:59,3,Wednesday,Wed,4,0,1,9,September,Sep,2013
7553,05/09/2013 00:00,05/09/2013 23:59,4,Thursday,Thu,5,0,1,9,September,Sep,2013
7554,06/09/2013 00:00,06/09/2013 23:59,5,Friday,Fri,6,0,1,9,September,Sep,2013
7555,07/09/2013 00:00,07/09/2013 23:59,6,Saturday,Sat,7,1,0,9,September,Sep,2013
7556,08/09/2013 00:00,08/09/2013 23:59,0,Sunday,Sun,8,1,0,9,September,Sep,2013
7557,09/09/2013 00:00,09/09/2013 23:59,1,Monday,Mon,9,0,1,9,September,Sep,2013
7558,10/09/2013 00:00,10/09/2013 23:59,2,Tuesday,Tue,10,0,1,9,September,Sep,2013
7559,11/09/2013 00:00,11/09/2013 23:59,3,Wednesday,Wed,11,0,1,9,September,Sep,2013
7560,12/09/2013 00:00,12/09/2013 23:59,4,Thursday,Thu,12,0,1,9,September,Sep,2013
7561,13/09/2013 00:00,13/09/2013 23:59,5,Friday,Fri,13,0,1,9,September,Sep,2013
7562,14/09/2013 00:00,14/09/2013 23:59,6,Saturday,Sat,14,1,0,9,September,Sep,2013
7563,15/09/2013 00:00,15/09/2013 23:59,0,Sunday,Sun,15,1,0,9,September,Sep,2013
7564,16/09/2013 00:00,16/09/2013 23:59,1,Monday,Mon,16,0,1,9,September,Sep,2013
7565,17/09/2013 00:00,17/09/2013 23:59,2,Tuesday,Tue,17,0,1,9,September,Sep,2013
7566,18/09/2013 00:00,18/09/2013 23:59,3,Wednesday,Wed,18,0,1,9,September,Sep,2013
7567,19/09/2013 00:00,19/09/2013 23:59,4,Thursday,Thu,19,0,1,9,September,Sep,2013
7568,20/09/2013 00:00,20/09/2013 23:59,5,Friday,Fri,20,0,1,9,September,Sep,2013
7569,21/09/2013 00:00,21/09/2013 23:59,6,Saturday,Sat,21,1,0,9,September,Sep,2013
7570,22/09/2013 00:00,22/09/2013 23:59,0,Sunday,Sun,22,1,0,9,September,Sep,2013
7571,23/09/2013 00:00,23/09/2013 23:59,1,Monday,Mon,23,0,1,9,September,Sep,2013
7572,24/09/2013 00:00,24/09/2013 23:59,2,Tuesday,Tue,24,0,1,9,September,Sep,2013
7573,25/09/2013 00:00,25/09/2013 23:59,3,Wednesday,Wed,25,0,1,9,September,Sep,2013
7574,26/09/2013 00:00,26/09/2013 23:59,4,Thursday,Thu,26,0,1,9,September,Sep,2013
7575,27/09/2013 00:00,27/09/2013 23:59,5,Friday,Fri,27,0,1,9,September,Sep,2013
7576,28/09/2013 00:00,28/09/2013 23:59,6,Saturday,Sat,28,1,0,9,September,Sep,2013
7577,29/09/2013 00:00,29/09/2013 23:59,0,Sunday,Sun,29,1,0,9,September,Sep,2013
7578,30/09/2013 00:00,30/09/2013 23:59,1,Monday,Mon,30,0,1,9,September,Sep,2013
7579,01/10/2013 00:00,01/10/2013 23:59,2,Tuesday,Tue,1,0,1,10,October,Oct,2013
7580,02/10/2013 00:00,02/10/2013 23:59,3,Wednesday,Wed,2,0,1,10,October,Oct,2013
7581,03/10/2013 00:00,03/10/2013 23:59,4,Thursday,Thu,3,0,1,10,October,Oct,2013
7582,04/10/2013 00:00,04/10/2013 23:59,5,Friday,Fri,4,0,1,10,October,Oct,2013
7583,05/10/2013 00:00,05/10/2013 23:59,6,Saturday,Sat,5,1,0,10,October,Oct,2013
7584,06/10/2013 00:00,06/10/2013 23:59,0,Sunday,Sun,6,1,0,10,October,Oct,2013
7585,07/10/2013 00:00,07/10/2013 23:59,1,Monday,Mon,7,0,1,10,October,Oct,2013
7586,08/10/2013 00:00,08/10/2013 23:59,2,Tuesday,Tue,8,0,1,10,October,Oct,2013
7587,09/10/2013 00:00,09/10/2013 23:59,3,Wednesday,Wed,9,0,1,10,October,Oct,2013
7588,10/10/2013 00:00,10/10/2013 23:59,4,Thursday,Thu,10,0,1,10,October,Oct,2013
7589,11/10/2013 00:00,11/10/2013 23:59,5,Friday,Fri,11,0,1,10,October,Oct,2013
7590,12/10/2013 00:00,12/10/2013 23:59,6,Saturday,Sat,12,1,0,10,October,Oct,2013
7591,13/10/2013 00:00,13/10/2013 23:59,0,Sunday,Sun,13,1,0,10,October,Oct,2013
7592,14/10/2013 00:00,14/10/2013 23:59,1,Monday,Mon,14,0,1,10,October,Oct,2013
7593,15/10/2013 00:00,15/10/2013 23:59,2,Tuesday,Tue,15,0,1,10,October,Oct,2013
7594,16/10/2013 00:00,16/10/2013 23:59,3,Wednesday,Wed,16,0,1,10,October,Oct,2013
7595,17/10/2013 00:00,17/10/2013 23:59,4,Thursday,Thu,17,0,1,10,October,Oct,2013
7596,18/10/2013 00:00,18/10/2013 23:59,5,Friday,Fri,18,0,1,10,October,Oct,2013
7597,19/10/2013 00:00,19/10/2013 23:59,6,Saturday,Sat,19,1,0,10,October,Oct,2013
7598,20/10/2013 00:00,20/10/2013 23:59,0,Sunday,Sun,20,1,0,10,October,Oct,2013
7599,21/10/2013 00:00,21/10/2013 23:59,1,Monday,Mon,21,0,1,10,October,Oct,2013
7600,22/10/2013 00:00,22/10/2013 23:59,2,Tuesday,Tue,22,0,1,10,October,Oct,2013
7601,23/10/2013 00:00,23/10/2013 23:59,3,Wednesday,Wed,23,0,1,10,October,Oct,2013
7602,24/10/2013 00:00,24/10/2013 23:59,4,Thursday,Thu,24,0,1,10,October,Oct,2013
7603,25/10/2013 00:00,25/10/2013 23:59,5,Friday,Fri,25,0,1,10,October,Oct,2013
7604,26/10/2013 00:00,26/10/2013 23:59,6,Saturday,Sat,26,1,0,10,October,Oct,2013
7605,27/10/2013 00:00,27/10/2013 23:59,0,Sunday,Sun,27,1,0,10,October,Oct,2013
7606,28/10/2013 00:00,28/10/2013 23:59,1,Monday,Mon,28,0,1,10,October,Oct,2013
7607,29/10/2013 00:00,29/10/2013 23:59,2,Tuesday,Tue,29,0,1,10,October,Oct,2013
7608,30/10/2013 00:00,30/10/2013 23:59,3,Wednesday,Wed,30,0,1,10,October,Oct,2013
7609,31/10/2013 00:00,31/10/2013 23:59,4,Thursday,Thu,31,0,1,10,October,Oct,2013
7610,01/11/2013 00:00,01/11/2013 23:59,5,Friday,Fri,1,0,1,11,November,Nov,2013
7611,02/11/2013 00:00,02/11/2013 23:59,6,Saturday,Sat,2,1,0,11,November,Nov,2013
7612,03/11/2013 00:00,03/11/2013 23:59,0,Sunday,Sun,3,1,0,11,November,Nov,2013
7613,04/11/2013 00:00,04/11/2013 23:59,1,Monday,Mon,4,0,1,11,November,Nov,2013
7614,05/11/2013 00:00,05/11/2013 23:59,2,Tuesday,Tue,5,0,1,11,November,Nov,2013
7615,06/11/2013 00:00,06/11/2013 23:59,3,Wednesday,Wed,6,0,1,11,November,Nov,2013
7616,07/11/2013 00:00,07/11/2013 23:59,4,Thursday,Thu,7,0,1,11,November,Nov,2013
7617,08/11/2013 00:00,08/11/2013 23:59,5,Friday,Fri,8,0,1,11,November,Nov,2013
7618,09/11/2013 00:00,09/11/2013 23:59,6,Saturday,Sat,9,1,0,11,November,Nov,2013
7619,10/11/2013 00:00,10/11/2013 23:59,0,Sunday,Sun,10,1,0,11,November,Nov,2013
7620,11/11/2013 00:00,11/11/2013 23:59,1,Monday,Mon,11,0,1,11,November,Nov,2013
7621,12/11/2013 00:00,12/11/2013 23:59,2,Tuesday,Tue,12,0,1,11,November,Nov,2013
7622,13/11/2013 00:00,13/11/2013 23:59,3,Wednesday,Wed,13,0,1,11,November,Nov,2013
7623,14/11/2013 00:00,14/11/2013 23:59,4,Thursday,Thu,14,0,1,11,November,Nov,2013
7624,15/11/2013 00:00,15/11/2013 23:59,5,Friday,Fri,15,0,1,11,November,Nov,2013
7625,16/11/2013 00:00,16/11/2013 23:59,6,Saturday,Sat,16,1,0,11,November,Nov,2013
7626,17/11/2013 00:00,17/11/2013 23:59,0,Sunday,Sun,17,1,0,11,November,Nov,2013
7627,18/11/2013 00:00,18/11/2013 23:59,1,Monday,Mon,18,0,1,11,November,Nov,2013
7628,19/11/2013 00:00,19/11/2013 23:59,2,Tuesday,Tue,19,0,1,11,November,Nov,2013
7629,20/11/2013 00:00,20/11/2013 23:59,3,Wednesday,Wed,20,0,1,11,November,Nov,2013
7630,21/11/2013 00:00,21/11/2013 23:59,4,Thursday,Thu,21,0,1,11,November,Nov,2013
7631,22/11/2013 00:00,22/11/2013 23:59,5,Friday,Fri,22,0,1,11,November,Nov,2013
7632,23/11/2013 00:00,23/11/2013 23:59,6,Saturday,Sat,23,1,0,11,November,Nov,2013
7633,24/11/2013 00:00,24/11/2013 23:59,0,Sunday,Sun,24,1,0,11,November,Nov,2013
7634,25/11/2013 00:00,25/11/2013 23:59,1,Monday,Mon,25,0,1,11,November,Nov,2013
7635,26/11/2013 00:00,26/11/2013 23:59,2,Tuesday,Tue,26,0,1,11,November,Nov,2013
7636,27/11/2013 00:00,27/11/2013 23:59,3,Wednesday,Wed,27,0,1,11,November,Nov,2013
7637,28/11/2013 00:00,28/11/2013 23:59,4,Thursday,Thu,28,0,1,11,November,Nov,2013
7638,29/11/2013 00:00,29/11/2013 23:59,5,Friday,Fri,29,0,1,11,November,Nov,2013
7639,30/11/2013 00:00,30/11/2013 23:59,6,Saturday,Sat,30,1,0,11,November,Nov,2013
7640,01/12/2013 00:00,01/12/2013 23:59,0,Sunday,Sun,1,1,0,12,December,Dec,2013
7641,02/12/2013 00:00,02/12/2013 23:59,1,Monday,Mon,2,0,1,12,December,Dec,2013
7642,03/12/2013 00:00,03/12/2013 23:59,2,Tuesday,Tue,3,0,1,12,December,Dec,2013
7643,04/12/2013 00:00,04/12/2013 23:59,3,Wednesday,Wed,4,0,1,12,December,Dec,2013
7644,05/12/2013 00:00,05/12/2013 23:59,4,Thursday,Thu,5,0,1,12,December,Dec,2013
7645,06/12/2013 00:00,06/12/2013 23:59,5,Friday,Fri,6,0,1,12,December,Dec,2013
7646,07/12/2013 00:00,07/12/2013 23:59,6,Saturday,Sat,7,1,0,12,December,Dec,2013
7647,08/12/2013 00:00,08/12/2013 23:59,0,Sunday,Sun,8,1,0,12,December,Dec,2013
7648,09/12/2013 00:00,09/12/2013 23:59,1,Monday,Mon,9,0,1,12,December,Dec,2013
7649,10/12/2013 00:00,10/12/2013 23:59,2,Tuesday,Tue,10,0,1,12,December,Dec,2013
7650,11/12/2013 00:00,11/12/2013 23:59,3,Wednesday,Wed,11,0,1,12,December,Dec,2013
7651,12/12/2013 00:00,12/12/2013 23:59,4,Thursday,Thu,12,0,1,12,December,Dec,2013
7652,13/12/2013 00:00,13/12/2013 23:59,5,Friday,Fri,13,0,1,12,December,Dec,2013
7653,14/12/2013 00:00,14/12/2013 23:59,6,Saturday,Sat,14,1,0,12,December,Dec,2013
7654,15/12/2013 00:00,15/12/2013 23:59,0,Sunday,Sun,15,1,0,12,December,Dec,2013
7655,16/12/2013 00:00,16/12/2013 23:59,1,Monday,Mon,16,0,1,12,December,Dec,2013
7656,17/12/2013 00:00,17/12/2013 23:59,2,Tuesday,Tue,17,0,1,12,December,Dec,2013
7657,18/12/2013 00:00,18/12/2013 23:59,3,Wednesday,Wed,18,0,1,12,December,Dec,2013
7658,19/12/2013 00:00,19/12/2013 23:59,4,Thursday,Thu,19,0,1,12,December,Dec,2013
7659,20/12/2013 00:00,20/12/2013 23:59,5,Friday,Fri,20,0,1,12,December,Dec,2013
7660,21/12/2013 00:00,21/12/2013 23:59,6,Saturday,Sat,21,1,0,12,December,Dec,2013
7661,22/12/2013 00:00,22/12/2013 23:59,0,Sunday,Sun,22,1,0,12,December,Dec,2013
7662,23/12/2013 00:00,23/12/2013 23:59,1,Monday,Mon,23,0,1,12,December,Dec,2013
7663,24/12/2013 00:00,24/12/2013 23:59,2,Tuesday,Tue,24,0,1,12,December,Dec,2013
7664,25/12/2013 00:00,25/12/2013 23:59,3,Wednesday,Wed,25,0,1,12,December,Dec,2013
7665,26/12/2013 00:00,26/12/2013 23:59,4,Thursday,Thu,26,0,1,12,December,Dec,2013
7666,27/12/2013 00:00,27/12/2013 23:59,5,Friday,Fri,27,0,1,12,December,Dec,2013
7667,28/12/2013 00:00,28/12/2013 23:59,6,Saturday,Sat,28,1,0,12,December,Dec,2013
7668,29/12/2013 00:00,29/12/2013 23:59,0,Sunday,Sun,29,1,0,12,December,Dec,2013
7669,30/12/2013 00:00,30/12/2013 23:59,1,Monday,Mon,30,0,1,12,December,Dec,2013
7670,31/12/2013 00:00,31/12/2013 23:59,2,Tuesday,Tue,31,0,1,12,December,Dec,2013
7671,01/01/2014 00:00,01/01/2014 23:59,3,Wednesday,Wed,1,0,1,1,January,Jan,2014
7672,02/01/2014 00:00,02/01/2014 23:59,4,Thursday,Thu,2,0,1,1,January,Jan,2014
7673,03/01/2014 00:00,03/01/2014 23:59,5,Friday,Fri,3,0,1,1,January,Jan,2014
7674,04/01/2014 00:00,04/01/2014 23:59,6,Saturday,Sat,4,1,0,1,January,Jan,2014
7675,05/01/2014 00:00,05/01/2014 23:59,0,Sunday,Sun,5,1,0,1,January,Jan,2014
7676,06/01/2014 00:00,06/01/2014 23:59,1,Monday,Mon,6,0,1,1,January,Jan,2014
7677,07/01/2014 00:00,07/01/2014 23:59,2,Tuesday,Tue,7,0,1,1,January,Jan,2014
7678,08/01/2014 00:00,08/01/2014 23:59,3,Wednesday,Wed,8,0,1,1,January,Jan,2014
7679,09/01/2014 00:00,09/01/2014 23:59,4,Thursday,Thu,9,0,1,1,January,Jan,2014
7680,10/01/2014 00:00,10/01/2014 23:59,5,Friday,Fri,10,0,1,1,January,Jan,2014
7681,11/01/2014 00:00,11/01/2014 23:59,6,Saturday,Sat,11,1,0,1,January,Jan,2014
7682,12/01/2014 00:00,12/01/2014 23:59,0,Sunday,Sun,12,1,0,1,January,Jan,2014
7683,13/01/2014 00:00,13/01/2014 23:59,1,Monday,Mon,13,0,1,1,January,Jan,2014
7684,14/01/2014 00:00,14/01/2014 23:59,2,Tuesday,Tue,14,0,1,1,January,Jan,2014
7685,15/01/2014 00:00,15/01/2014 23:59,3,Wednesday,Wed,15,0,1,1,January,Jan,2014
7686,16/01/2014 00:00,16/01/2014 23:59,4,Thursday,Thu,16,0,1,1,January,Jan,2014
7687,17/01/2014 00:00,17/01/2014 23:59,5,Friday,Fri,17,0,1,1,January,Jan,2014
7688,18/01/2014 00:00,18/01/2014 23:59,6,Saturday,Sat,18,1,0,1,January,Jan,2014
7689,19/01/2014 00:00,19/01/2014 23:59,0,Sunday,Sun,19,1,0,1,January,Jan,2014
7690,20/01/2014 00:00,20/01/2014 23:59,1,Monday,Mon,20,0,1,1,January,Jan,2014
7691,21/01/2014 00:00,21/01/2014 23:59,2,Tuesday,Tue,21,0,1,1,January,Jan,2014
7692,22/01/2014 00:00,22/01/2014 23:59,3,Wednesday,Wed,22,0,1,1,January,Jan,2014
7693,23/01/2014 00:00,23/01/2014 23:59,4,Thursday,Thu,23,0,1,1,January,Jan,2014
7694,24/01/2014 00:00,24/01/2014 23:59,5,Friday,Fri,24,0,1,1,January,Jan,2014
7695,25/01/2014 00:00,25/01/2014 23:59,6,Saturday,Sat,25,1,0,1,January,Jan,2014
7696,26/01/2014 00:00,26/01/2014 23:59,0,Sunday,Sun,26,1,0,1,January,Jan,2014
7697,27/01/2014 00:00,27/01/2014 23:59,1,Monday,Mon,27,0,1,1,January,Jan,2014
7698,28/01/2014 00:00,28/01/2014 23:59,2,Tuesday,Tue,28,0,1,1,January,Jan,2014
7699,29/01/2014 00:00,29/01/2014 23:59,3,Wednesday,Wed,29,0,1,1,January,Jan,2014
7700,30/01/2014 00:00,30/01/2014 23:59,4,Thursday,Thu,30,0,1,1,January,Jan,2014
7701,31/01/2014 00:00,31/01/2014 23:59,5,Friday,Fri,31,0,1,1,January,Jan,2014
7702,01/02/2014 00:00,01/02/2014 23:59,6,Saturday,Sat,1,1,0,2,February,Feb,2014
7703,02/02/2014 00:00,02/02/2014 23:59,0,Sunday,Sun,2,1,0,2,February,Feb,2014
7704,03/02/2014 00:00,03/02/2014 23:59,1,Monday,Mon,3,0,1,2,February,Feb,2014
7705,04/02/2014 00:00,04/02/2014 23:59,2,Tuesday,Tue,4,0,1,2,February,Feb,2014
7706,05/02/2014 00:00,05/02/2014 23:59,3,Wednesday,Wed,5,0,1,2,February,Feb,2014
7707,06/02/2014 00:00,06/02/2014 23:59,4,Thursday,Thu,6,0,1,2,February,Feb,2014
7708,07/02/2014 00:00,07/02/2014 23:59,5,Friday,Fri,7,0,1,2,February,Feb,2014
7709,08/02/2014 00:00,08/02/2014 23:59,6,Saturday,Sat,8,1,0,2,February,Feb,2014
7710,09/02/2014 00:00,09/02/2014 23:59,0,Sunday,Sun,9,1,0,2,February,Feb,2014
7711,10/02/2014 00:00,10/02/2014 23:59,1,Monday,Mon,10,0,1,2,February,Feb,2014
7712,11/02/2014 00:00,11/02/2014 23:59,2,Tuesday,Tue,11,0,1,2,February,Feb,2014
7713,12/02/2014 00:00,12/02/2014 23:59,3,Wednesday,Wed,12,0,1,2,February,Feb,2014
7714,13/02/2014 00:00,13/02/2014 23:59,4,Thursday,Thu,13,0,1,2,February,Feb,2014
7715,14/02/2014 00:00,14/02/2014 23:59,5,Friday,Fri,14,0,1,2,February,Feb,2014
7716,15/02/2014 00:00,15/02/2014 23:59,6,Saturday,Sat,15,1,0,2,February,Feb,2014
7717,16/02/2014 00:00,16/02/2014 23:59,0,Sunday,Sun,16,1,0,2,February,Feb,2014
7718,17/02/2014 00:00,17/02/2014 23:59,1,Monday,Mon,17,0,1,2,February,Feb,2014
7719,18/02/2014 00:00,18/02/2014 23:59,2,Tuesday,Tue,18,0,1,2,February,Feb,2014
7720,19/02/2014 00:00,19/02/2014 23:59,3,Wednesday,Wed,19,0,1,2,February,Feb,2014
7721,20/02/2014 00:00,20/02/2014 23:59,4,Thursday,Thu,20,0,1,2,February,Feb,2014
7722,21/02/2014 00:00,21/02/2014 23:59,5,Friday,Fri,21,0,1,2,February,Feb,2014
7723,22/02/2014 00:00,22/02/2014 23:59,6,Saturday,Sat,22,1,0,2,February,Feb,2014
7724,23/02/2014 00:00,23/02/2014 23:59,0,Sunday,Sun,23,1,0,2,February,Feb,2014
7725,24/02/2014 00:00,24/02/2014 23:59,1,Monday,Mon,24,0,1,2,February,Feb,2014
7726,25/02/2014 00:00,25/02/2014 23:59,2,Tuesday,Tue,25,0,1,2,February,Feb,2014
7727,26/02/2014 00:00,26/02/2014 23:59,3,Wednesday,Wed,26,0,1,2,February,Feb,2014
7728,27/02/2014 00:00,27/02/2014 23:59,4,Thursday,Thu,27,0,1,2,February,Feb,2014
7729,28/02/2014 00:00,28/02/2014 23:59,5,Friday,Fri,28,0,1,2,February,Feb,2014
7730,01/03/2014 00:00,01/03/2014 23:59,6,Saturday,Sat,1,1,0,3,March,Mar,2014
7731,02/03/2014 00:00,02/03/2014 23:59,0,Sunday,Sun,2,1,0,3,March,Mar,2014
7732,03/03/2014 00:00,03/03/2014 23:59,1,Monday,Mon,3,0,1,3,March,Mar,2014
7733,04/03/2014 00:00,04/03/2014 23:59,2,Tuesday,Tue,4,0,1,3,March,Mar,2014
7734,05/03/2014 00:00,05/03/2014 23:59,3,Wednesday,Wed,5,0,1,3,March,Mar,2014
7735,06/03/2014 00:00,06/03/2014 23:59,4,Thursday,Thu,6,0,1,3,March,Mar,2014
7736,07/03/2014 00:00,07/03/2014 23:59,5,Friday,Fri,7,0,1,3,March,Mar,2014
7737,08/03/2014 00:00,08/03/2014 23:59,6,Saturday,Sat,8,1,0,3,March,Mar,2014
7738,09/03/2014 00:00,09/03/2014 23:59,0,Sunday,Sun,9,1,0,3,March,Mar,2014
7739,10/03/2014 00:00,10/03/2014 23:59,1,Monday,Mon,10,0,1,3,March,Mar,2014
7740,11/03/2014 00:00,11/03/2014 23:59,2,Tuesday,Tue,11,0,1,3,March,Mar,2014
7741,12/03/2014 00:00,12/03/2014 23:59,3,Wednesday,Wed,12,0,1,3,March,Mar,2014
7742,13/03/2014 00:00,13/03/2014 23:59,4,Thursday,Thu,13,0,1,3,March,Mar,2014
7743,14/03/2014 00:00,14/03/2014 23:59,5,Friday,Fri,14,0,1,3,March,Mar,2014
7744,15/03/2014 00:00,15/03/2014 23:59,6,Saturday,Sat,15,1,0,3,March,Mar,2014
7745,16/03/2014 00:00,16/03/2014 23:59,0,Sunday,Sun,16,1,0,3,March,Mar,2014
7746,17/03/2014 00:00,17/03/2014 23:59,1,Monday,Mon,17,0,1,3,March,Mar,2014
7747,18/03/2014 00:00,18/03/2014 23:59,2,Tuesday,Tue,18,0,1,3,March,Mar,2014
7748,19/03/2014 00:00,19/03/2014 23:59,3,Wednesday,Wed,19,0,1,3,March,Mar,2014
7749,20/03/2014 00:00,20/03/2014 23:59,4,Thursday,Thu,20,0,1,3,March,Mar,2014
7750,21/03/2014 00:00,21/03/2014 23:59,5,Friday,Fri,21,0,1,3,March,Mar,2014
7751,22/03/2014 00:00,22/03/2014 23:59,6,Saturday,Sat,22,1,0,3,March,Mar,2014
7752,23/03/2014 00:00,23/03/2014 23:59,0,Sunday,Sun,23,1,0,3,March,Mar,2014
7753,24/03/2014 00:00,24/03/2014 23:59,1,Monday,Mon,24,0,1,3,March,Mar,2014
7754,25/03/2014 00:00,25/03/2014 23:59,2,Tuesday,Tue,25,0,1,3,March,Mar,2014
7755,26/03/2014 00:00,26/03/2014 23:59,3,Wednesday,Wed,26,0,1,3,March,Mar,2014
7756,27/03/2014 00:00,27/03/2014 23:59,4,Thursday,Thu,27,0,1,3,March,Mar,2014
7757,28/03/2014 00:00,28/03/2014 23:59,5,Friday,Fri,28,0,1,3,March,Mar,2014
7758,29/03/2014 00:00,29/03/2014 23:59,6,Saturday,Sat,29,1,0,3,March,Mar,2014
7759,30/03/2014 00:00,30/03/2014 23:59,0,Sunday,Sun,30,1,0,3,March,Mar,2014
7760,31/03/2014 00:00,31/03/2014 23:59,1,Monday,Mon,31,0,1,3,March,Mar,2014
7761,01/04/2014 00:00,01/04/2014 23:59,2,Tuesday,Tue,1,0,1,4,April,Apr,2014
7762,02/04/2014 00:00,02/04/2014 23:59,3,Wednesday,Wed,2,0,1,4,April,Apr,2014
7763,03/04/2014 00:00,03/04/2014 23:59,4,Thursday,Thu,3,0,1,4,April,Apr,2014
7764,04/04/2014 00:00,04/04/2014 23:59,5,Friday,Fri,4,0,1,4,April,Apr,2014
7765,05/04/2014 00:00,05/04/2014 23:59,6,Saturday,Sat,5,1,0,4,April,Apr,2014
7766,06/04/2014 00:00,06/04/2014 23:59,0,Sunday,Sun,6,1,0,4,April,Apr,2014
7767,07/04/2014 00:00,07/04/2014 23:59,1,Monday,Mon,7,0,1,4,April,Apr,2014
7768,08/04/2014 00:00,08/04/2014 23:59,2,Tuesday,Tue,8,0,1,4,April,Apr,2014
7769,09/04/2014 00:00,09/04/2014 23:59,3,Wednesday,Wed,9,0,1,4,April,Apr,2014
7770,10/04/2014 00:00,10/04/2014 23:59,4,Thursday,Thu,10,0,1,4,April,Apr,2014
7771,11/04/2014 00:00,11/04/2014 23:59,5,Friday,Fri,11,0,1,4,April,Apr,2014
7772,12/04/2014 00:00,12/04/2014 23:59,6,Saturday,Sat,12,1,0,4,April,Apr,2014
7773,13/04/2014 00:00,13/04/2014 23:59,0,Sunday,Sun,13,1,0,4,April,Apr,2014
7774,14/04/2014 00:00,14/04/2014 23:59,1,Monday,Mon,14,0,1,4,April,Apr,2014
7775,15/04/2014 00:00,15/04/2014 23:59,2,Tuesday,Tue,15,0,1,4,April,Apr,2014
7776,16/04/2014 00:00,16/04/2014 23:59,3,Wednesday,Wed,16,0,1,4,April,Apr,2014
7777,17/04/2014 00:00,17/04/2014 23:59,4,Thursday,Thu,17,0,1,4,April,Apr,2014
7778,18/04/2014 00:00,18/04/2014 23:59,5,Friday,Fri,18,0,1,4,April,Apr,2014
7779,19/04/2014 00:00,19/04/2014 23:59,6,Saturday,Sat,19,1,0,4,April,Apr,2014
7780,20/04/2014 00:00,20/04/2014 23:59,0,Sunday,Sun,20,1,0,4,April,Apr,2014
7781,21/04/2014 00:00,21/04/2014 23:59,1,Monday,Mon,21,0,1,4,April,Apr,2014
7782,22/04/2014 00:00,22/04/2014 23:59,2,Tuesday,Tue,22,0,1,4,April,Apr,2014
7783,23/04/2014 00:00,23/04/2014 23:59,3,Wednesday,Wed,23,0,1,4,April,Apr,2014
7784,24/04/2014 00:00,24/04/2014 23:59,4,Thursday,Thu,24,0,1,4,April,Apr,2014
7785,25/04/2014 00:00,25/04/2014 23:59,5,Friday,Fri,25,0,1,4,April,Apr,2014
7786,26/04/2014 00:00,26/04/2014 23:59,6,Saturday,Sat,26,1,0,4,April,Apr,2014
7787,27/04/2014 00:00,27/04/2014 23:59,0,Sunday,Sun,27,1,0,4,April,Apr,2014
7788,28/04/2014 00:00,28/04/2014 23:59,1,Monday,Mon,28,0,1,4,April,Apr,2014
7789,29/04/2014 00:00,29/04/2014 23:59,2,Tuesday,Tue,29,0,1,4,April,Apr,2014
7790,30/04/2014 00:00,30/04/2014 23:59,3,Wednesday,Wed,30,0,1,4,April,Apr,2014
7791,01/05/2014 00:00,01/05/2014 23:59,4,Thursday,Thu,1,0,1,5,May,May,2014
7792,02/05/2014 00:00,02/05/2014 23:59,5,Friday,Fri,2,0,1,5,May,May,2014
7793,03/05/2014 00:00,03/05/2014 23:59,6,Saturday,Sat,3,1,0,5,May,May,2014
7794,04/05/2014 00:00,04/05/2014 23:59,0,Sunday,Sun,4,1,0,5,May,May,2014
7795,05/05/2014 00:00,05/05/2014 23:59,1,Monday,Mon,5,0,1,5,May,May,2014
7796,06/05/2014 00:00,06/05/2014 23:59,2,Tuesday,Tue,6,0,1,5,May,May,2014
7797,07/05/2014 00:00,07/05/2014 23:59,3,Wednesday,Wed,7,0,1,5,May,May,2014
7798,08/05/2014 00:00,08/05/2014 23:59,4,Thursday,Thu,8,0,1,5,May,May,2014
7799,09/05/2014 00:00,09/05/2014 23:59,5,Friday,Fri,9,0,1,5,May,May,2014
7800,10/05/2014 00:00,10/05/2014 23:59,6,Saturday,Sat,10,1,0,5,May,May,2014
7801,11/05/2014 00:00,11/05/2014 23:59,0,Sunday,Sun,11,1,0,5,May,May,2014
7802,12/05/2014 00:00,12/05/2014 23:59,1,Monday,Mon,12,0,1,5,May,May,2014
7803,13/05/2014 00:00,13/05/2014 23:59,2,Tuesday,Tue,13,0,1,5,May,May,2014
7804,14/05/2014 00:00,14/05/2014 23:59,3,Wednesday,Wed,14,0,1,5,May,May,2014
